Reservation_ID,Date,Time,Online,Customer_ID,No_show,count_persons
1969,2025-02-28,22:30,True,NH9438,False,2
1970,2024-12-09,12:00,True,IB4796,False,7
1971,2025-05-01,17:30,False,AZ2754,False,7
1972,2025-05-08,17:30,False,SA5420,True,7
1973,2025-02-23,23:00,True,UA5586,False,8
1974,2025-03-21,21:30,False,IB2634,False,5
1975,2025-04-27,21:30,True,CX8811,True,3
1976,2024-12-10,17:30,True,TG3547,False,3
1977,2025-05-26,12:30,True,QF3938,False,4
1978,2024-12-12,22:30,False,KE2015,False,4
1979,2025-05-11,12:00,False,TG1883,False,2
1980,2025-01-14,15:30,False,TG2287,True,6
1981,2025-03-04,19:30,True,KE1111,False,3
1982,2025-04-16,20:00,False,ET7115,False,6
1983,2025-04-20,19:00,True,SA8416,False,8
1984,2025-05-19,11:00,False,IB4913,False,4
1985,2025-05-15,15:30,True,AM8457,False,4
1986,2025-04-25,15:30,False,DL8321,True,3
1987,2025-04-28,23:30,True,KL2424,False,5
1988,2025-01-18,17:00,False,ET5547,False,6
1989,2024-12-29,20:00,True,AM8781,False,5
1990,2025-03-31,23:30,False,EK7276,False,5
1991,2024-12-19,15:30,True,KL4223,False,6
1992,2025-05-24,14:30,True,KE9560,False,8
1993,2025-05-23,17:00,False,AC9935,False,6
1994,2025-02-11,16:30,True,SK2136,False,8
1995,2025-05-08,18:00,True,WN1387,False,7
1996,2025-01-30,18:00,True,EK9900,False,5
1997,2024-12-09,21:00,True,AM8041,False,4
1998,2025-01-25,11:30,False,WN5400,True,2
1999,2025-03-11,15:30,True,AZ5063,False,7
2000,2025-01-14,11:00,False,KE7799,False,4
2001,2025-04-22,12:30,False,WN1688,False,8
2002,2025-04-04,17:30,True,LA3325,False,5
2003,2025-01-19,14:30,False,EK6819,False,4
2004,2025-05-22,22:30,True,AI6535,False,7
2005,2025-02-19,21:30,False,WN2114,False,4
2006,2024-12-27,15:00,True,AI2948,False,3
2007,2025-03-13,20:30,True,SK7279,False,2
2008,2024-12-26,18:00,False,AM7227,False,2
2009,2025-04-23,20:30,True,NH9411,False,4
2010,2025-05-18,13:30,True,AZ3137,False,2
2011,2025-01-16,21:00,True,AV6446,False,5
2012,2024-12-30,22:30,True,AF9700,False,2
2013,2025-02-17,17:00,False,KE9893,False,5
2014,2025-05-10,21:30,True,AI1298,False,4
2015,2025-05-25,13:00,True,KL5799,False,7
2016,2025-02-20,21:00,True,AM8781,True,3
2017,2025-03-03,15:00,False,AF6240,False,7
2018,2024-12-20,11:30,True,WN8141,False,4
2019,2025-03-21,13:30,True,AM8781,False,7
2020,2025-03-19,17:30,False,DL9764,False,4
2021,2024-12-06,11:30,False,AV8998,False,3
2022,2024-12-12,16:00,True,EK7843,False,2
2023,2025-03-07,23:00,True,WN4714,False,7
2024,2024-12-04,22:00,True,NH9411,False,5
2025,2025-03-01,22:30,False,LA2284,False,2
2026,2025-01-06,15:30,True,WN4957,False,2
2027,2025-03-06,11:00,False,WN3907,False,7
2028,2025-04-14,17:30,False,SK7629,False,2
2029,2025-01-27,15:00,True,AI3823,False,7
2030,2025-02-23,11:00,True,ET8142,False,7
2031,2024-12-20,22:30,False,EK7931,False,5
2032,2024-12-31,18:00,False,AA7149,False,6
2033,2025-05-17,20:30,False,UA8685,False,5
2034,2025-04-26,19:00,True,TG3912,False,7
2035,2025-05-08,20:30,True,QR2054,False,6
2036,2025-01-05,22:00,True,QR3285,False,4
2037,2025-02-16,18:30,True,SQ8804,False,3
2038,2025-01-14,22:30,False,NZ1569,False,3
2039,2025-01-04,15:30,True,QF3279,False,5
2040,2025-04-14,15:00,False,AI1298,False,7
2041,2025-02-12,22:30,False,LH6417,False,5
2042,2025-02-18,14:00,False,IB4913,False,2
2043,2025-01-27,16:30,False,NH5575,True,4
2044,2025-03-21,17:00,True,KL7475,False,5
2045,2024-12-29,11:00,True,QR9862,False,7
2046,2025-01-28,16:00,True,LH9425,False,4
2047,2025-04-24,21:00,False,BA6647,True,3
2048,2025-02-20,12:30,False,SQ1109,False,2
2049,2025-01-06,15:00,True,TG8950,False,6
2050,2025-02-26,15:30,True,LA4328,True,3
2051,2025-02-06,16:30,True,LA4064,False,7
2052,2025-02-24,16:30,False,LH9425,False,4
2053,2025-05-29,21:00,False,SQ6672,False,3
2054,2025-05-02,14:30,True,TG8950,False,3
2055,2025-04-24,22:30,False,AI2719,False,4
2056,2025-04-12,12:30,True,AM7742,False,6
2057,2025-01-08,23:00,True,IB8996,False,2
2058,2024-12-25,17:30,True,TG5589,False,8
2059,2025-03-05,12:30,True,KE1537,False,7
2060,2025-03-07,20:30,True,UA5586,False,4
2061,2025-05-28,14:00,False,AZ2796,False,5
2062,2025-03-31,19:00,True,AF9744,False,5
2063,2025-04-03,12:00,True,SA4339,False,3
2064,2025-03-08,23:30,True,SQ1881,False,5
2065,2025-05-29,17:30,False,KE6235,False,2
2066,2025-02-05,20:00,False,KL5385,True,5
2067,2024-12-22,11:30,False,KE2030,False,2
2068,2025-05-07,16:00,False,BA3445,False,7
2069,2025-05-21,15:00,True,ET6816,True,3
2070,2025-04-23,17:00,True,KL8812,False,7
2071,2025-04-09,18:00,True,CX9614,False,5
2072,2025-03-22,16:00,False,TG7327,False,2
2073,2025-01-18,21:00,True,KE6665,False,6
2074,2025-02-11,20:30,True,WN4159,False,8
2075,2025-03-29,14:00,True,AA5573,False,8
2076,2025-01-21,22:00,True,ET1712,True,2
2077,2025-05-11,14:00,True,TG9120,False,6
2078,2025-05-14,13:00,True,AZ2999,False,3
2079,2025-05-17,17:00,True,AV8368,False,8
2080,2025-05-09,11:00,True,KE3621,False,8
2081,2025-02-23,16:30,True,LA2115,False,4
2082,2025-04-18,18:00,True,AC3743,False,4
2083,2025-05-15,12:00,True,LH8191,False,7
2084,2025-03-13,18:00,True,DL7405,False,7
2085,2024-12-01,23:30,True,NH7569,False,2
2086,2025-04-26,23:30,False,NZ5365,False,6
2087,2025-04-26,22:30,False,KE7499,False,4
2088,2025-04-04,20:00,True,AV6156,False,3
2089,2025-01-10,12:00,True,AI9950,False,5
2090,2025-01-08,23:00,True,LH8174,True,8
2091,2025-03-29,17:30,True,KL3471,False,8
2092,2025-02-20,17:00,True,TG2457,False,2
2093,2025-04-30,11:00,True,QF1039,False,3
2094,2024-12-08,19:00,False,SK6736,False,6
2095,2025-01-25,18:00,True,QR4004,False,5
2096,2024-12-29,17:00,False,DL8321,False,4
2097,2025-02-21,16:30,True,IB7981,True,5
2098,2024-12-12,14:30,True,QF1329,False,7
2099,2025-02-24,15:30,False,QF1329,False,5
2100,2024-12-28,18:30,False,QF4469,False,3
2101,2025-02-05,15:30,False,AC4052,False,3
2102,2025-01-17,15:30,False,SQ1109,False,4
2103,2025-04-18,15:00,False,CX3691,False,2
2104,2025-04-18,15:30,False,SQ2917,False,7
2105,2024-12-01,14:30,True,AM4822,False,2
2106,2025-02-13,20:30,False,DL8321,False,2
2107,2025-01-23,14:30,False,AI2595,False,4
2108,2025-03-12,17:30,False,AV6156,False,4
2109,2024-12-19,23:00,True,AV7529,False,7
2110,2025-05-29,14:00,True,IB3773,False,2
2111,2025-01-14,22:00,True,QR9690,False,8
2112,2025-04-10,22:00,False,AZ2796,False,2
2113,2025-04-06,17:30,False,TG5589,False,5
2114,2025-01-27,17:00,False,AC7816,False,3
2115,2025-01-05,14:30,True,KE9236,False,5
2116,2024-12-07,19:30,False,CX6773,True,3
2117,2024-12-09,23:00,True,QR9331,False,2
2118,2025-05-17,14:00,False,AC9050,False,6
2119,2025-01-03,11:00,True,DL6952,False,6
2120,2025-01-30,16:30,False,AM1632,False,4
2121,2024-12-18,18:30,True,AC6451,False,7
2122,2024-12-05,15:30,True,NH3493,False,2
2123,2025-01-24,18:00,True,EK8650,False,3
2124,2024-12-30,21:30,True,EK2258,False,6
2125,2025-01-24,16:00,True,SK8026,False,5
2126,2024-12-10,17:00,True,AZ7822,False,4
2127,2025-02-20,15:00,True,WN2597,True,7
2128,2025-04-27,17:30,True,SK3845,False,8
2129,2025-02-26,19:00,True,AM5855,False,6
2130,2024-12-19,14:00,True,SA2695,False,4
2131,2024-12-01,22:30,False,NH5344,False,6
2132,2025-03-12,15:30,False,AM2018,False,4
2133,2025-02-18,17:30,False,AF4268,False,2
2134,2025-05-12,16:00,False,TG3060,False,2
2135,2025-05-07,20:00,True,LA4328,False,6
2136,2025-02-17,22:30,True,QR4584,False,7
2137,2025-03-20,14:00,True,AV1217,False,2
2138,2025-01-20,19:00,False,UA7048,False,2
2139,2025-03-15,16:30,True,AM7227,True,7
2140,2024-12-25,20:30,False,UA3188,True,2
2141,2025-02-27,16:00,True,SK1308,False,6
2142,2025-05-19,12:30,True,AM8781,False,8
2143,2024-12-02,18:30,False,NZ3102,False,8
2144,2025-03-01,20:30,False,AC3743,False,4
2145,2025-04-06,13:30,True,SQ6766,False,8
2146,2025-04-27,18:00,False,AA7291,False,7
2147,2024-12-31,16:30,True,QR9690,False,7
2148,2024-12-13,23:00,True,EK8073,False,3
2149,2025-04-17,18:30,True,SQ6766,False,6
2150,2025-01-11,15:00,False,TG6754,False,7
2151,2025-03-08,11:00,False,BA3590,False,8
2152,2025-02-12,22:00,True,AV8368,True,2
2153,2024-12-06,16:30,False,WN4957,False,2
2154,2024-12-20,20:00,True,ET4685,False,3
2155,2025-04-22,12:30,False,QR7416,False,6
2156,2025-05-29,20:30,True,NZ6357,False,3
2157,2024-12-02,22:00,True,EK9741,False,7
2158,2025-05-24,18:30,True,AI7579,False,8
2159,2025-04-15,23:00,False,NH2468,False,8
2160,2025-04-07,23:00,False,KE5890,True,4
2161,2025-01-20,20:00,False,CX4540,False,4
2162,2025-03-15,16:00,False,KE7499,False,4
2163,2025-05-20,19:00,True,KE1276,False,3
2164,2025-04-21,16:30,False,AC4052,False,5
2165,2024-12-28,15:00,False,NH5222,False,8
2166,2025-04-14,15:30,False,NZ2829,False,3
2167,2025-04-22,23:30,False,SQ5805,False,6
2168,2025-03-31,21:00,True,QF3279,False,5
2169,2024-12-22,16:00,True,DL2404,True,6
2170,2025-05-24,20:00,True,NZ1813,False,4
2171,2025-02-13,20:00,True,AA7975,False,6
2172,2025-04-02,18:30,False,IB8346,False,2
2173,2025-02-06,21:00,False,SA1026,False,6
2174,2024-12-14,20:30,False,QF3938,True,6
2175,2024-12-12,20:00,False,ET9826,False,4
2176,2025-04-11,20:00,True,AI1298,False,8
2177,2025-03-01,22:30,True,AA8953,False,5
2178,2025-01-30,21:30,True,TG7834,False,5
2179,2025-02-21,15:30,True,EK8568,False,8
2180,2025-04-15,13:30,False,NH6266,False,3
2181,2024-12-20,13:00,False,AA8500,False,6
2182,2024-12-10,20:30,False,TG7327,False,4
2183,2025-03-11,23:00,False,TG7299,False,5
2184,2025-02-24,18:00,False,SK2088,False,2
2185,2024-12-17,11:00,False,IB5133,False,3
2186,2025-01-20,19:30,True,SK5087,False,3
2187,2025-01-28,13:30,True,NH7193,False,4
2188,2025-03-23,18:30,False,AV8641,False,6
2189,2025-02-19,18:00,True,NZ6454,False,8
2190,2025-03-17,22:30,True,LA1250,False,3
2191,2025-01-09,19:00,True,ET5547,False,2
2192,2025-01-15,16:00,True,AM5776,True,7
2193,2025-02-14,22:00,True,AA6867,False,2
2194,2025-03-11,13:30,True,AI6847,False,7
2195,2025-01-03,20:30,False,ET3206,True,3
2196,2025-04-21,13:00,False,AC2767,False,8
2197,2025-01-18,14:00,True,LA5570,False,8
2198,2024-12-25,20:30,False,QR3285,False,8
2199,2024-12-06,19:00,False,DL5422,False,8
2200,2024-12-07,15:00,True,QR9258,False,8
2201,2025-03-01,12:30,True,SK8444,False,7
2202,2025-02-21,16:30,False,SA1191,False,4
2203,2025-05-01,22:00,True,AV6609,True,6
2204,2025-01-07,20:30,False,DL5703,False,6
2205,2024-12-14,13:00,True,NH2223,False,4
2206,2025-01-22,20:30,False,NZ9950,False,2
2207,2025-05-19,22:00,True,AC9050,False,3
2208,2025-01-07,11:00,True,EK2269,False,5
2209,2025-01-10,15:30,False,AV4476,False,3
2210,2025-05-21,22:00,True,DL5422,False,7
2211,2025-04-21,15:00,True,WN7700,False,5
2212,2025-03-24,13:30,True,SQ2917,False,6
2213,2025-03-22,16:30,True,SK2088,False,2
2214,2025-01-12,14:00,False,DL7893,False,7
2215,2025-05-08,14:30,True,AF1830,False,4
2216,2025-04-03,19:30,False,AV4476,False,5
2217,2025-05-21,17:00,False,UA5586,False,8
2218,2024-12-13,14:30,False,WN2783,True,4
2219,2025-03-13,18:00,True,KE3610,False,2
2220,2025-01-26,14:30,True,LH6753,False,6
2221,2025-05-05,17:30,False,AA8500,False,8
2222,2025-01-31,11:30,True,ET6340,False,8
2223,2024-12-02,21:00,True,EK1896,False,6
2224,2025-03-22,20:30,False,SQ1972,False,5
2225,2024-12-31,20:00,True,NZ3102,True,8
2226,2025-01-28,19:00,False,WN7700,True,4
2227,2024-12-13,11:00,True,NZ6282,False,7
2228,2025-04-21,18:00,False,WN9844,False,6
2229,2025-05-11,23:30,True,BA1624,False,4
2230,2025-04-03,14:30,True,SQ2715,False,4
2231,2025-04-19,21:30,True,AA2932,False,2
2232,2025-05-02,22:30,True,QR9685,False,6
2233,2024-12-03,19:00,True,SK2389,False,4
2234,2025-01-15,23:30,False,KE1276,False,2
2235,2025-05-23,11:00,True,LA6997,False,7
2236,2025-01-16,15:00,False,UA3225,False,6
2237,2024-12-11,13:30,False,SA5091,False,8
2238,2025-02-26,13:00,True,BA3644,False,5
2239,2025-04-29,23:00,False,EK1605,False,6
2240,2025-04-27,23:30,False,CX4540,False,2
2241,2025-04-19,23:00,False,AI6847,False,6
2242,2025-03-05,11:00,True,EK5658,False,8
2243,2025-01-22,11:00,False,TG5265,False,2
2244,2025-05-14,12:00,False,BA2109,False,5
2245,2025-03-01,15:00,False,QF4469,False,5
2246,2025-05-09,15:30,True,NH4125,False,8
2247,2025-05-29,17:30,True,LA7059,False,2
2248,2025-01-09,12:30,True,SK8608,True,6
2249,2025-01-27,13:00,True,BA2226,False,8
2250,2024-12-18,22:00,False,LA1461,False,4
2251,2025-04-29,18:00,False,NZ9950,False,8
2252,2024-12-28,14:00,False,WN2114,False,6
2253,2024-12-12,13:00,False,EK1896,False,7
2254,2024-12-27,23:30,True,AF8924,True,4
2255,2025-05-17,19:30,False,ET6816,True,7
2256,2025-04-14,12:00,True,NZ6454,True,7
2257,2025-04-24,13:30,True,AM8041,False,2
2258,2025-03-23,19:00,False,LH9130,False,4
2259,2024-12-24,18:00,False,AM2018,False,7
2260,2025-05-21,22:00,False,AF8924,False,6
2261,2025-02-01,13:00,True,QR7112,False,3
2262,2025-01-21,16:30,True,CX8811,True,5
2263,2025-02-07,19:30,True,KL5799,False,7
2264,2025-03-19,21:30,True,SK2122,True,3
2265,2025-05-14,18:00,False,KE1775,False,7
2266,2025-04-12,19:00,True,AM8764,True,2
2267,2025-01-20,16:00,False,EK8568,False,4
2268,2025-03-13,11:30,False,QR2866,False,7
2269,2025-03-12,20:30,True,LA1925,False,7
2270,2024-12-01,20:30,True,AZ8496,False,5
2271,2025-05-04,13:30,False,AA9129,False,5
2272,2024-12-11,21:30,True,AZ1957,False,3
2273,2025-03-11,13:00,True,SQ1339,False,8
2274,2025-04-12,22:30,True,AM1251,False,4
2275,2025-03-08,18:30,True,LH8065,False,3
2276,2025-01-19,18:30,True,QF2874,False,2
2277,2025-03-13,18:00,False,LA9766,False,2
2278,2025-05-17,15:00,False,NH8525,False,4
2279,2025-03-11,20:00,False,CX9836,False,6
2280,2024-12-01,11:30,False,IB7853,False,3
2281,2025-05-03,15:00,True,TG3656,False,5
2282,2025-03-16,11:00,True,LH8191,False,2
2283,2024-12-08,18:00,True,NZ8627,False,3
2284,2024-12-14,11:00,False,AV8368,False,5
2285,2025-04-09,22:30,False,NZ1680,False,8
2286,2025-04-06,18:00,False,TG8512,False,8
2287,2025-04-11,12:30,False,AM2576,False,8
2288,2025-03-16,13:00,True,AM1046,False,7
2289,2025-02-08,12:00,False,CX2366,False,4
2290,2024-12-21,21:30,True,KL7602,True,4
2291,2025-02-18,22:00,True,ET2047,False,3
2292,2025-02-08,22:00,True,AM2109,False,3
2293,2025-01-13,13:00,True,ET4570,False,6
2294,2025-04-11,19:00,False,NZ7374,False,7
2295,2024-12-24,15:30,True,SQ6766,False,6
2296,2025-01-16,12:00,False,KE1960,True,4
2297,2025-02-02,20:00,False,EK5772,False,3
2298,2025-02-09,15:00,False,LA2996,False,8
2299,2025-04-28,22:00,True,UA4308,False,8
2300,2025-03-12,21:00,False,NZ9286,False,2
2301,2025-04-06,19:00,True,AF3520,True,8
2302,2024-12-01,13:00,True,IB8421,False,5
2303,2025-03-21,19:00,True,AZ2355,False,6
2304,2024-12-04,20:30,False,NZ8627,False,6
2305,2025-05-28,15:30,False,AA9129,False,8
2306,2025-02-01,22:00,False,IB3593,False,8
2307,2025-03-08,18:00,True,SQ9336,False,7
2308,2025-02-17,17:30,True,AV3679,False,7
2309,2025-05-14,12:00,False,QR4142,True,8
2310,2025-03-25,19:00,True,AI1343,False,3
2311,2024-12-12,19:30,True,SA6127,True,3
2312,2025-01-27,20:00,True,AM1859,False,3
2313,2025-02-19,15:00,True,AA5870,False,6
2314,2025-05-17,21:00,True,AC3188,False,7
2315,2025-03-21,12:00,False,AM6488,False,7
2316,2025-04-18,16:30,True,NZ2829,False,3
2317,2024-12-05,14:30,True,EK9265,False,7
2318,2025-02-20,17:00,False,UA8484,False,4
2319,2025-05-20,13:00,True,QR6336,False,5
2320,2024-12-05,14:00,False,LA4554,False,4
2321,2025-03-09,22:00,False,SK4476,False,7
2322,2025-01-19,19:00,True,AI2719,False,6
2323,2025-03-07,13:00,True,SA7375,False,6
2324,2025-01-29,16:30,True,LH4336,False,4
2325,2025-05-12,14:00,False,EK5372,False,8
2326,2024-12-21,15:00,True,SQ5766,False,8
2327,2025-05-06,19:00,True,SK2761,True,4
2328,2025-01-11,12:00,False,SQ1972,False,4
2329,2025-04-05,20:30,False,WN4714,True,2
2330,2025-05-26,15:30,True,AA2358,False,5
2331,2025-05-25,15:00,True,SK4122,False,3
2332,2025-03-22,13:00,False,BA7761,False,6
2333,2025-05-12,16:00,False,QF8486,False,4
2334,2025-04-03,14:30,True,ET4912,False,3
2335,2025-03-11,23:00,True,AZ3842,False,6
2336,2025-04-13,12:00,True,AA7291,False,3
2337,2025-04-07,16:30,False,AC3188,False,5
2338,2025-01-02,12:00,False,EK5772,False,4
2339,2025-05-22,15:30,True,QR5364,False,8
2340,2025-01-12,13:00,False,LH7119,False,7
2341,2025-05-16,17:00,False,ET4685,False,4
2342,2025-02-13,22:00,True,AM4822,False,4
2343,2025-01-03,20:30,False,SK5087,False,2
2344,2024-12-23,14:00,False,NH8525,False,3
2345,2025-05-19,19:00,False,NZ3854,True,8
2346,2025-04-14,15:30,True,NZ7086,True,3
2347,2024-12-11,17:30,False,EK2123,False,4
2348,2025-04-29,17:30,True,IB5567,False,5
2349,2024-12-09,14:30,False,SK2434,False,4
2350,2024-12-14,18:30,True,KE6665,False,6
2351,2025-01-25,15:30,True,IB9186,False,6
2352,2025-01-22,15:00,False,SQ4113,False,2
2353,2025-04-05,12:00,True,BA9490,False,6
2354,2025-05-15,21:00,False,WN2104,False,8
2355,2025-03-10,16:00,False,BA7435,True,3
2356,2025-03-12,21:30,True,TG5265,False,5
2357,2025-05-10,13:30,True,ET1547,False,3
2358,2025-01-15,16:30,False,UA3225,False,2
2359,2025-04-16,16:30,True,AC2311,False,4
2360,2024-12-12,15:30,False,AC9723,False,2
2361,2025-05-25,19:00,True,AA3291,False,4
2362,2025-02-22,16:30,True,SA2305,False,4
2363,2025-05-24,18:00,True,BA7089,False,3
2364,2025-03-25,19:30,True,WN5400,False,5
2365,2025-01-12,18:30,False,BA3470,True,2
2366,2025-01-11,16:00,False,KE9560,False,6
2367,2025-05-17,17:00,True,AA8464,False,7
2368,2024-12-20,13:00,False,SK2434,False,8
2369,2025-03-28,23:00,True,AA5127,False,3
2370,2025-05-05,22:00,False,LA7059,False,6
2371,2025-01-04,13:30,True,DL5422,False,3
2372,2025-03-01,16:30,True,CX3392,False,4
2373,2025-05-18,17:00,False,LA2284,False,7
2374,2025-03-23,17:00,True,KL3038,True,7
2375,2025-05-08,12:30,True,AV3764,False,5
2376,2025-05-23,22:00,False,TG3912,False,5
2377,2025-02-16,15:00,True,IB4913,False,4
2378,2025-02-18,17:00,True,CX9928,False,5
2379,2025-04-20,20:00,False,SK3956,False,6
2380,2025-05-07,14:00,False,ET3606,False,8
2381,2025-04-02,21:30,False,KL2846,False,7
2382,2025-01-15,18:30,False,NZ8627,True,8
2383,2025-05-10,13:00,True,EK9900,False,6
2384,2025-02-10,16:00,True,AA8464,False,3
2385,2025-05-18,11:30,True,WN2403,False,6
2386,2024-12-28,16:00,False,LA7059,False,6
2387,2025-05-09,13:00,False,SQ1881,False,4
2388,2025-03-27,22:30,False,SA8061,False,5
2389,2025-05-26,21:00,True,BA5347,False,2
2390,2025-01-15,23:30,False,DL4972,False,4
2391,2025-04-24,15:00,False,BA1583,False,6
2392,2024-12-26,20:00,False,AZ6073,False,3
2393,2025-05-30,12:00,True,TG8197,False,8
2394,2025-04-13,12:30,True,WN7757,False,6
2395,2025-05-09,11:00,False,UA6219,False,7
2396,2025-02-08,21:30,False,LA9176,False,7
2397,2025-05-09,22:30,False,ET1712,False,8
2398,2025-04-09,19:30,True,AM7742,False,2
2399,2025-04-14,17:00,False,AZ7452,False,4
2400,2025-02-11,12:00,False,NH5825,False,7
2401,2025-02-14,12:30,True,AA8464,False,6
2402,2025-05-16,16:00,False,AM1859,False,7
2403,2025-01-22,23:30,False,LA3971,False,8
2404,2025-05-12,11:00,False,IB9380,False,8
2405,2025-05-17,19:30,True,LA1017,True,6
2406,2025-03-20,13:30,False,KL8568,False,7
2407,2025-03-07,21:30,True,LA1017,False,5
2408,2025-02-04,19:00,False,LH1888,False,7
2409,2024-12-10,17:00,False,AV1217,False,7
2410,2025-02-24,19:30,True,AZ2999,False,7
2411,2025-05-27,18:00,False,QF1789,False,7
2412,2025-05-06,13:30,False,SA7873,False,6
2413,2025-02-13,16:00,True,NZ4265,False,2
2414,2025-05-27,20:00,False,LA2115,False,8
2415,2025-03-08,15:30,True,SK5443,False,6
2416,2025-05-22,18:00,False,AA6299,False,6
2417,2024-12-24,16:00,True,AV3764,False,2
2418,2025-01-16,18:30,True,QR5279,False,7
2419,2025-02-26,14:00,True,LA8565,False,5
2420,2025-01-13,21:00,False,AC2407,False,3
2421,2025-02-05,14:00,True,SK9394,False,4
2422,2025-03-31,11:30,True,NH2293,False,7
2423,2025-03-31,21:30,True,AV4168,False,4
2424,2024-12-16,20:30,False,ET1905,False,8
2425,2025-04-30,20:30,False,KL9285,False,2
2426,2025-02-16,21:30,True,WN3907,False,4
2427,2024-12-23,23:30,True,NZ3482,False,5
2428,2024-12-22,17:00,True,LA7466,False,2
2429,2025-01-02,15:30,True,AZ2284,False,5
2430,2025-02-01,22:30,True,NH2293,False,3
2431,2025-01-19,23:30,True,NZ3102,False,3
2432,2025-01-11,17:00,False,SK5314,False,4
2433,2025-03-03,18:30,False,NZ6359,False,6
2434,2025-02-14,20:00,True,AM2494,False,6
2435,2025-02-12,15:00,True,LH9308,False,6
2436,2025-01-23,22:30,True,SA6768,False,6
2437,2025-03-08,20:00,True,AM1632,False,2
2438,2025-04-09,21:00,False,UA4772,False,3
2439,2025-04-03,20:00,False,NH7897,False,6
2440,2025-03-02,23:30,False,IB3933,False,6
2441,2025-03-06,14:30,True,LA1250,False,4
2442,2025-01-31,20:30,True,AM5776,False,8
2443,2025-01-18,20:00,True,NZ2874,False,7
2444,2025-05-14,21:00,False,DL8533,False,2
2445,2025-03-14,16:30,False,EK1896,False,7
2446,2025-01-11,12:00,True,SK4238,False,8
2447,2025-05-08,17:30,False,AZ8496,False,7
2448,2025-05-30,22:30,False,AF4268,False,7
2449,2025-04-21,16:30,False,QR5172,False,7
2450,2024-12-04,11:00,False,SK4238,False,3
2451,2025-02-13,16:30,False,LH1888,False,7
2452,2025-01-20,12:30,True,LH5409,False,5
2453,2024-12-30,17:30,True,QF1039,False,8
2454,2024-12-23,15:00,True,SQ9977,False,7
2455,2025-04-05,13:00,True,AM8176,True,3
2456,2025-04-18,23:30,True,IB3593,False,6
2457,2025-04-06,22:00,False,QF5738,False,5
2458,2024-12-15,20:30,False,AV4492,False,8
2459,2025-01-17,23:00,False,DL5644,False,7
2460,2024-12-13,18:00,True,QR5322,False,5
2461,2025-04-07,14:00,True,ET1908,False,8
2462,2025-03-22,15:00,False,SK8026,False,5
2463,2025-01-16,11:00,False,NZ3240,False,3
2464,2024-12-19,18:00,False,SK8026,False,7
2465,2025-03-08,16:00,True,AM2494,True,8
2466,2025-01-20,13:30,False,IB8526,False,2
2467,2025-01-27,15:30,True,AA8683,False,3
2468,2025-02-27,18:00,True,QF1329,False,6
2469,2025-05-10,16:30,True,AF4268,False,3
2470,2025-05-31,11:00,True,AM4741,True,3
2471,2025-02-06,12:30,False,AA7149,False,2
2472,2024-12-25,15:00,False,KE2908,False,2
2473,2025-03-30,11:30,False,AA1003,False,7
2474,2024-12-10,21:00,False,AI2096,False,6
2475,2025-01-03,18:00,True,SQ9336,False,4
2476,2024-12-29,11:00,True,LH8191,False,6
2477,2025-05-28,12:30,False,KE1537,False,5
2478,2025-04-26,21:00,True,AA4577,False,3
2479,2025-05-15,18:30,True,NZ5365,False,5
2480,2025-03-19,19:00,False,AF3520,False,7
2481,2025-02-03,23:00,False,LH8821,False,3
2482,2025-03-13,14:00,False,TG3912,False,6
2483,2025-04-20,12:30,True,KE1111,False,3
2484,2025-03-02,16:30,True,SQ1726,False,5
2485,2025-04-08,13:00,True,WN3136,False,7
2486,2025-04-01,13:30,True,LA8757,False,6
2487,2025-02-05,18:30,False,AC3285,False,4
2488,2025-01-26,18:30,True,AZ5379,True,6
2489,2025-01-24,19:30,True,BA4656,False,6
2490,2025-04-20,16:30,True,EK9505,False,3
2491,2025-02-18,13:30,True,AZ7452,False,4
2492,2024-12-27,22:00,True,LH6417,False,6
2493,2025-04-17,13:30,False,QF7381,False,6
2494,2025-03-14,13:00,True,DL1701,False,4
2495,2025-04-05,17:30,False,WN4957,False,5
2496,2025-04-26,16:00,False,KE1438,False,7
2497,2024-12-13,11:00,True,CX2657,False,3
2498,2025-05-28,15:00,False,LH5015,False,8
2499,2025-04-15,18:30,False,DL8533,False,3
2500,2024-12-02,22:30,False,SA8416,False,4
2501,2025-04-03,12:30,True,TG2002,False,2
2502,2025-02-16,23:00,True,SK4098,False,5
2503,2025-05-07,12:00,False,SK2434,False,6
2504,2024-12-11,16:00,False,KE5966,False,2
2505,2025-02-23,11:30,False,IB8346,True,8
2506,2025-02-05,16:00,False,SQ1726,True,2
2507,2025-03-03,19:00,True,BA2109,False,7
2508,2025-01-21,23:30,False,SQ8804,False,5
2509,2025-04-28,14:30,True,AM8781,False,8
2510,2025-03-16,14:00,False,EK5772,False,5
2511,2025-04-07,13:00,True,KE2908,False,4
2512,2025-03-03,14:00,True,KE6811,False,4
2513,2025-05-07,23:00,True,DL6866,False,7
2514,2025-03-14,12:00,False,TG1883,False,7
2515,2025-04-21,22:00,False,SQ7171,False,3
2516,2025-01-24,19:00,False,NZ4614,False,2
2517,2025-03-26,15:30,True,SK4129,False,7
2518,2025-05-06,15:30,False,AZ5379,False,3
2519,2025-04-02,18:00,True,WN5400,False,8
2520,2025-05-24,16:00,True,AF8924,False,2
2521,2024-12-30,13:00,False,SQ1339,False,5
2522,2025-04-04,22:30,True,AV2822,False,8
2523,2025-05-12,11:30,True,AZ4856,True,7
